model,layer_idx,metric,n_bootstraps,p05,p50,p95,mean,std
sl_eat_bio_ssl_all,10,mean_l2_norm,30,5.989618381237344,5.991517926730875,5.993571116272512,5.991702090232331,0.0011489907548215322
sl_eat_bio_ssl_all,11,cos_class_aves_vs_mammalia,30,0.5157198070428781,0.535012695319838,0.5748334964513829,0.5373181425429748,0.021483160080217084
sl_eat_bio_ssl_all,11,cos_order_passer_vs_other_aves,30,0.7201598041495285,0.7530992700790997,0.8126482385960505,0.7601074936376161,0.030947189586370907
sl_eat_bio_ssl_all,11,abs_cos_veitch_class_vs_passer_subord,30,0.10318810040363405,0.294425820455728,0.3882938057301924,0.2735783663983509,0.0941293119296474
sl_eat_bio_ssl_all,11,species_separability_ratio,30,0.18103638712219963,0.19037848180087086,0.2145168779907268,0.1947537344978769,0.011981889957598173
sl_eat_bio_ssl_all,11,top1_share,30,0.09491844622916827,0.09749107288406877,0.09960671626679171,0.09728119443154247,0.001705029816756287
sl_eat_bio_ssl_all,11,top10_share,30,0.27977580999420887,0.28201462614389033,0.2850263701658017,0.28203056472676713,0.0016163430755381967
sl_eat_bio_ssl_all,11,mean_l2_norm,30,6.036700117917236,6.042301663724556,6.0483004155549205,6.042235498481385,0.0033642819538440183
sl_eat_bio_ssl_all,12,cos_class_aves_vs_mammalia,30,0.5613980024825163,0.586635984246848,0.6124670833941092,0.5852102812386154,0.017120587040292866
sl_eat_bio_ssl_all,12,cos_order_passer_vs_other_aves,30,0.6227656571053928,0.6561258527391722,0.6868159290499393,0.6573354468999005,0.02044861414263374
sl_eat_bio_ssl_all,12,abs_cos_veitch_class_vs_passer_subord,30,0.0211678641773735,0.08099554358928138,0.1552106829105332,0.08508425638625787,0.04060645942737795
sl_eat_bio_ssl_all,12,species_separability_ratio,30,0.19357603118673866,0.2040909589732015,0.22208012117529596,0.2044248092023796,0.00891867051353848
sl_eat_bio_ssl_all,12,top1_share,30,0.07940575177137074,0.08157443914454027,0.08354547460184986,0.08154866436815932,0.0013629814796373618
sl_eat_bio_ssl_all,12,top10_share,30,0.2815631937245373,0.283963974304015,0.2878363640081802,0.2843057720508066,0.0019435285600795402
sl_eat_bio_ssl_all,12,mean_l2_norm,30,17.862974715231942,17.909381001583856,17.944880240378218,17.904267093613832,0.027806834397716616
