model,layer_idx,source,n_clips,n_frames,effective_rank,participation_ratio,mle_id_k20,is_bio
eat_all,7,Watkins,100,5000,154.29906035712264,66.74799866736296,1.9615289511170215,True
eat_all,7,WavCaps,100,5000,229.0996146897188,102.44879650822436,10.194964442177934,False
eat_all,7,Xeno-canto,100,5000,210.1090601467136,88.78206657074286,10.97885922060108,True
eat_all,7,iNaturalist,100,5000,210.37928729570575,86.36655228607025,10.2700719043767,True
eat_all,8,Animal Sound Archive,100,5000,141.53111043453893,54.303333911373635,11.86489159082648,True
eat_all,8,NatureLM,100,5000,132.68395657408522,53.28481244170063,7.7988239031205495,False
eat_all,8,Watkins,100,5000,129.29058476661487,55.75134115262525,1.8834942543435538,True
eat_all,8,WavCaps,100,5000,172.44627456695056,71.45616053656609,10.732731868223544,False
eat_all,8,Xeno-canto,100,5000,156.06767793190875,61.27199840955635,11.260314574702855,True
eat_all,8,iNaturalist,100,5000,156.65377905528914,60.21041354780385,11.031655003815215,True
eat_all,9,Animal Sound Archive,100,5000,136.9019096382403,54.727589523099134,9.750177253823278,True
eat_all,9,NatureLM,100,5000,124.45499904134978,51.603024868227955,6.6831110013812465,False
eat_all,9,Watkins,100,5000,119.09088169220806,51.33572712529465,1.7853214844915006,True
eat_all,9,WavCaps,100,5000,166.3690824081972,69.55144823494513,8.74903626196544,False
eat_all,9,Xeno-canto,100,5000,159.98990245932592,65.33233162930361,8.771373272746374,True
eat_all,9,iNaturalist,100,5000,154.62363412604407,61.60914746752766,8.677361799261853,True
eat_all,10,Animal Sound Archive,100,5000,134.7032825162028,54.86592701458734,9.35933999771128,True
eat_all,10,NatureLM,100,5000,120.01296525727452,50.273993788141716,6.762966542455442,False
eat_all,10,Watkins,100,5000,111.50874065256131,47.30887388877321,1.7848854085191515,True
eat_all,10,WavCaps,100,5000,159.91443345170546,67.08050368361309,8.524957110893347,False
eat_all,10,Xeno-canto,100,5000,156.52184534216923,65.15674596469067,8.590034778853314,True
eat_all,10,iNaturalist,100,5000,151.3312281868393,61.70682270039514,8.537915304453394,True
eat_all,11,Animal Sound Archive,100,5000,174.347859094703,64.80938571300499,10.004043735682833,True
eat_all,11,NatureLM,100,5000,147.65658745565617,55.949054304255064,6.720939084858849,False
eat_all,11,Watkins,100,5000,124.14251403795761,48.97818596205831,1.802240741660316,True
eat_all,11,WavCaps,100,5000,197.462697223897,76.32786028237838,9.123325411250589,False
